id,armed,armed_factor,age,gender,race,white,black,hispanic,asian,native,other,city,state,signs_of_mental_illness,mental_illness,threat_level,attack,flee,flee_factor,body_camera,bodycam
2432,gun,1,32,M,Black,0,1,0,0,0,0,Fayetteville,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2436,knife,1,25,M,White,1,0,0,0,0,0,Presque Isle,ME,FALSE,0,other,0,Not fleeing,0,FALSE,0
2439,toy weapon,1,59,F,White,1,0,0,0,0,0,Lakeland,TN,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2440,knife,1,25,M,Black,0,1,0,0,0,0,Chico,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
2437,gun,1,25,M,White,1,0,0,0,0,0,Wichita,KS,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2438,gun,1,42,M,White,1,0,0,0,0,0,Boise,ID,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2446,unknown,1,36,M,White,1,0,0,0,0,0,Cedartown,GA,FALSE,0,other,0,Car,1,FALSE,0
2441,gun,1,59,M,White,1,0,0,0,0,0,Affton,MO,FALSE,0,attack,1,Other,1,FALSE,0
2442,unarmed,0,21,F,Black,0,1,0,0,0,0,Gifford,FL,FALSE,0,other,0,Not fleeing,0,FALSE,0
2443,gun,1,19,M,White,1,0,0,0,0,0,Cape Canaveral,FL,FALSE,0,attack,1,Foot,1,FALSE,0
2444,gun,1,45,M,Hispanic,0,0,1,0,0,0,DeLand,FL,TRUE,1,other,0,Car,1,FALSE,0
2448,knife,1,42,M,White,1,0,0,0,0,0,Booneville,KY,FALSE,0,other,0,Not fleeing,0,FALSE,0
2450,gun,1,27,M,Black,0,1,0,0,0,0,Crowley,LA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2477,gun,1,45,M,Asian,0,0,0,1,0,0,Weston,WI,FALSE,0,attack,1,Other,1,FALSE,0
2449,machete,1,51,M,Black,0,1,0,0,0,0,Des Moines,WA,TRUE,1,other,0,Not fleeing,0,FALSE,0
2451,knife,1,42,M,Black,0,1,0,0,0,0,Sheridan,AR,FALSE,0,attack,1,Car,1,FALSE,0
2453,knife,1,24,M,Hispanic,0,0,1,0,0,0,Phoenix,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2452,knife,1,39,M,Black,0,1,0,0,0,0,Baltimore,MD,TRUE,1,other,0,Not fleeing,0,TRUE,1
2456,gun,1,18,M,White,1,0,0,0,0,0,Cottonwood,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2458,gun,1,26,M,Hispanic,0,0,1,0,0,0,Cisco,TX,FALSE,0,other,0,Foot,1,FALSE,0
2454,gun,1,35,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,other,0,Foot,1,FALSE,0
2455,gun,1,53,M,White,1,0,0,0,0,0,Anderson,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2457,gun,1,54,M,White,1,0,0,0,0,0,Little Rock,AR,FALSE,0,attack,1,Foot,1,FALSE,0
2459,gun,1,36,M,White,1,0,0,0,0,0,Wasilla,AK,FALSE,0,attack,1,Other,1,FALSE,0
2712,unarmed,0,56,M,White,1,0,0,0,0,0,Delray Beach,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2460,gun,1,51,M,White,1,0,0,0,0,0,Lewisburg,TN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2461,gun,1,45,M,White,1,0,0,0,0,0,Columbus,MS,FALSE,0,attack,1,Car,1,FALSE,0
2462,knife,1,28,M,White,1,0,0,0,0,0,Montgomery Village,MD,FALSE,0,other,0,Not fleeing,0,TRUE,1
2463,gun,1,36,M,White,1,0,0,0,0,0,Lafayette,IN,FALSE,0,attack,1,Car,1,FALSE,0
2467,gun,1,73,M,White,1,0,0,0,0,0,Manistee,MI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2466,gun,1,26,M,White,1,0,0,0,0,0,Chattanooga,TN,FALSE,0,other,0,Not fleeing,0,FALSE,0
2468,gun,1,41,M,White,1,0,0,0,0,0,Stockton,IL,FALSE,0,attack,1,Car,1,FALSE,0
2469,gun,1,59,M,White,1,0,0,0,0,0,Byars,OK,FALSE,0,attack,1,Car,1,FALSE,0
2470,unknown,1,28,M,Black,0,1,0,0,0,0,New Castle,DE,FALSE,0,other,0,Car,1,FALSE,0
2471,gun,1,45,M,White,1,0,0,0,0,0,Lawrenceburg,KY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2473,unknown,1,27,M,White,1,0,0,0,0,0,Whitewright,TX,FALSE,0,other,0,Car,1,FALSE,0
2474,unknown,1,46,M,White,1,0,0,0,0,0,Cranbury Township,NJ,FALSE,0,other,0,Car,1,FALSE,0
2475,gun,1,34,M,Black,0,1,0,0,0,0,Cantonment,FL,FALSE,0,attack,1,Foot,1,FALSE,0
2476,knife,1,30,M,Asian,0,0,0,1,0,0,New Iberia,LA,FALSE,0,other,0,Other,1,FALSE,0
2478,gun,1,46,M,Hispanic,0,0,1,0,0,0,Pendleton,SC,TRUE,1,other,0,Not fleeing,0,TRUE,1
2479,unarmed,0,47,M,Hispanic,0,0,1,0,0,0,Bakersfield,CA,FALSE,0,other,0,Foot,1,FALSE,0
2480,unknown,1,32,M,Hispanic,0,0,1,0,0,0,Houston,TX,FALSE,0,attack,1,Car,1,FALSE,0
2481,gun,1,65,M,White,1,0,0,0,0,0,Napa,CA,FALSE,0,attack,1,Car,1,FALSE,0
2482,gun,1,19,M,Hispanic,0,0,1,0,0,0,Goshen,IN,FALSE,0,attack,1,Car,1,FALSE,0
2483,unknown,1,22,M,White,1,0,0,0,0,0,Little Rock,AR,FALSE,0,other,0,Other,1,FALSE,0
2484,toy weapon,1,39,M,Black,0,1,0,0,0,0,Westerville,OH,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2485,gun,1,38,M,White,1,0,0,0,0,0,Madison Township,OH,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2486,gun,1,68,M,White,1,0,0,0,0,0,Bradenton,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2487,gun,1,49,M,Black,0,1,0,0,0,0,Largo,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2488,gun,1,37,M,Black,0,1,0,0,0,0,Newark,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2495,gun,1,33,M,Asian,0,0,0,1,0,0,Kyle,SD,FALSE,0,attack,1,Car,1,FALSE,0
2492,knife,1,25,M,White,1,0,0,0,0,0,Eau Claire,WI,FALSE,0,other,0,Not fleeing,0,FALSE,0
2490,knife,1,36,M,Hispanic,0,0,1,0,0,0,Santa Paula,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2493,gun,1,30,M,White,1,0,0,0,0,0,Cleveland,OH,FALSE,0,other,0,Not fleeing,0,FALSE,0
2494,gun,1,39,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,other,0,Foot,1,TRUE,1
2496,gun,1,28,M,Black,0,1,0,0,0,0,Los Angeles,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2499,unknown,1,28,M,White,1,0,0,0,0,0,Avondale,AZ,FALSE,0,other,0,Not fleeing,0,FALSE,0
2500,gun,1,25,M,White,1,0,0,0,0,0,Udall,KS,FALSE,0,attack,1,Car,1,FALSE,0
2501,gun,1,57,M,White,1,0,0,0,0,0,Suffield,CT,FALSE,0,other,0,Other,1,FALSE,0
2502,gun,1,33,M,White,1,0,0,0,0,0,Spanaway,WA,TRUE,1,other,0,Car,1,FALSE,0
2503,knife,1,24,M,Native,0,0,0,0,1,0,Mandan,ND,FALSE,0,other,0,Not fleeing,0,FALSE,0
2506,gun,1,33,M,Black,0,1,0,0,0,0,West Memphis,AR,FALSE,0,attack,1,Other,1,FALSE,0
2509,knife,1,56,M,White,1,0,0,0,0,0,Newport Beach,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2510,gun,1,56,M,White,1,0,0,0,0,0,Colebrook Township,OH,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2520,unarmed,0,16,M,Hispanic,0,0,1,0,0,0,Fresno,CA,FALSE,0,other,0,Foot,1,TRUE,1
2508,gun,1,47,M,White,1,0,0,0,0,0,Vadnais Heights,MN,FALSE,0,other,0,Not fleeing,0,FALSE,0
2713,unknown,1,33,M,White,1,0,0,0,0,0,Clarksville,TN,FALSE,0,other,0,Car,1,FALSE,0
2511,unknown,1,32,M,White,1,0,0,0,0,0,Brandywine,WV,FALSE,0,attack,1,Car,1,FALSE,0
2514,gun,1,21,M,Black,0,1,0,0,0,0,Wilmington,DE,FALSE,0,attack,1,Other,1,TRUE,1
2513,gun,1,64,M,White,1,0,0,0,0,0,Logan County,OK,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2515,gun,1,19,M,Black,0,1,0,0,0,0,Seattle,WA,FALSE,0,attack,1,Other,1,FALSE,0
2517,gun,1,26,M,Hispanic,0,0,1,0,0,0,Hardeeville,SC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2518,unknown,1,25,M,Hispanic,0,0,1,0,0,0,Glendale,AZ,FALSE,0,other,0,Car,1,FALSE,0
2525,unarmed,0,17,F,White,1,0,0,0,0,0,Glendale,AZ,FALSE,0,other,0,Car,1,FALSE,0
2516,knife,1,55,M,Hispanic,0,0,1,0,0,0,San Antonio,TX,FALSE,0,other,0,Other,1,FALSE,0
2519,gun,1,25,M,White,1,0,0,0,0,0,West Linn,OR,TRUE,1,other,0,Not fleeing,0,FALSE,0
2521,hatchet and gun,1,43,M,Asian,0,0,0,1,0,0,Yuba City,CA,FALSE,0,attack,1,Foot,1,FALSE,0
2522,unknown,1,39,M,Black,0,1,0,0,0,0,Portage,IN,TRUE,1,other,0,Not fleeing,0,FALSE,0
2523,knife,1,24,M,White,1,0,0,0,0,0,Hamilton,OH,TRUE,1,other,0,Not fleeing,0,FALSE,0
2526,gun,1,70,M,White,1,0,0,0,0,0,Prescott,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2524,gun,1,79,M,White,1,0,0,0,0,0,Stewartstown,PA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2527,gun,1,16,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,other,0,Foot,1,TRUE,1
2531,unarmed,0,35,M,White,1,0,0,0,0,0,Wolf Creek,OR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2714,gun,1,15,M,Black,0,1,0,0,0,0,Killeen,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2528,gun,1,23,M,Black,0,1,0,0,0,0,Newark,NJ,FALSE,0,other,0,Car,1,FALSE,0
2529,gun,1,53,M,Hispanic,0,0,1,0,0,0,Fort Worth,TX,TRUE,1,attack,1,Other,1,TRUE,1
2532,unknown,1,20,M,Hispanic,0,0,1,0,0,0,Bellflower,CA,FALSE,0,other,0,Car,1,FALSE,0
2533,knife,1,27,M,Black,0,1,0,0,0,0,Lizella,GA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2534,gun,1,53,M,White,1,0,0,0,0,0,Lewistown,PA,TRUE,1,other,0,Not fleeing,0,FALSE,0
2536,unknown,1,32,M,White,1,0,0,0,0,0,Columbus,OH,FALSE,0,other,0,Car,1,FALSE,0
2530,Taser,1,57,M,Black,0,1,0,0,0,0,Jacksonville,FL,FALSE,0,other,0,Not fleeing,0,FALSE,0
2535,gun,1,26,M,Black,0,1,0,0,0,0,Middletown,DE,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2537,gun,1,53,M,White,1,0,0,0,0,0,Rapid City,SD,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2542,gun,1,32,M,Black,0,1,0,0,0,0,Atlanta,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2547,gun,1,25,M,Hispanic,0,0,1,0,0,0,San Mateo,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2538,unarmed,0,15,M,Black,0,1,0,0,0,0,Balch Springs,TX,FALSE,0,undetermined,0,Not fleeing,0,TRUE,1
2539,crossbow,1,59,M,White,1,0,0,0,0,0,Papaaloa,HI,FALSE,0,other,0,Not fleeing,0,FALSE,0
2543,gun,1,35,M,Black,0,1,0,0,0,0,Newport News,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2546,unknown,1,33,M,Hispanic,0,0,1,0,0,0,Eldorado,NM,FALSE,0,attack,1,Not fleeing,0,TRUE,1
2540,gun,1,32,M,White,1,0,0,0,0,0,Tom,OK,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2544,gun,1,49,M,White,1,0,0,0,0,0,University City,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2545,gun,1,46,M,Black,0,1,0,0,0,0,Detroit,MI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2550,gun,1,25,M,White,1,0,0,0,0,0,Conroe,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2551,gun,1,20,M,Hispanic,0,0,1,0,0,0,Austin,TX,TRUE,1,other,0,Not fleeing,0,FALSE,0
2549,knife,1,48,M,Black,0,1,0,0,0,0,Irving,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2553,gun,1,24,M,White,1,0,0,0,0,0,San Jose,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2554,gun,1,18,M,Black,0,1,0,0,0,0,Grand Rapids,MI,FALSE,0,attack,1,Not fleeing,0,TRUE,1
2555,gun,1,67,M,White,1,0,0,0,0,0,Peachtree City,GA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2556,knife,1,26,M,White,1,0,0,0,0,0,San Francisco,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
2561,gun,1,54,F,Hispanic,0,0,1,0,0,0,Katy,TX,TRUE,1,other,0,Not fleeing,0,FALSE,0
2557,toy weapon,1,15,M,White,1,0,0,0,0,0,San Diego,CA,TRUE,1,attack,1,Not fleeing,0,TRUE,1
2558,unknown,1,27,M,Black,0,1,0,0,0,0,Phenix City,AL,FALSE,0,undetermined,0,Other,1,TRUE,1
2559,gun,1,26,M,Hispanic,0,0,1,0,0,0,Buffalo,NY,FALSE,0,attack,1,Foot,1,FALSE,0
2560,ax,1,62,M,White,1,0,0,0,0,0,Las Vegas,NV,TRUE,1,other,0,Not fleeing,0,FALSE,0
2562,gun,1,24,M,Black,0,1,0,0,0,0,Austin,TX,FALSE,0,attack,1,Foot,1,FALSE,0
2567,rock,1,32,M,Black,0,1,0,0,0,0,Rancho Cordova,CA,TRUE,1,attack,1,Foot,1,FALSE,0
2568,gun,1,29,M,White,1,0,0,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2563,unknown,1,16,M,Hispanic,0,0,1,0,0,0,Bridgeport,CT,FALSE,0,undetermined,0,Car,1,FALSE,0
2564,gun,1,25,M,Black,0,1,0,0,0,0,Jacksonville,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2565,gun,1,40,M,White,1,0,0,0,0,0,Westminster,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2566,unarmed,0,39,M,White,1,0,0,0,0,0,Lexington,SC,FALSE,0,other,0,Foot,1,FALSE,0
2569,gun,1,34,M,White,1,0,0,0,0,0,Tiffin,OH,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2617,toy weapon,1,36,M,White,1,0,0,0,0,0,Brighton Township,MI,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2570,knife,1,24,M,Black,0,1,0,0,0,0,Portland,OR,TRUE,1,other,0,Foot,1,FALSE,0
2571,gun,1,50,F,Black,0,1,0,0,0,0,St. Louis,MO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2572,unknown,1,50,M,White,1,0,0,0,0,0,Barona Indian Reservation,CA,FALSE,0,other,0,Car,1,FALSE,0
2573,gun,1,37.1179309,M,Hispanic,0,0,1,0,0,0,Arlington,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2575,gun,1,30,M,White,1,0,0,0,0,0,Billings,MT,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2577,unarmed,0,35,M,White,1,0,0,0,0,0,Baldwin County,AL,FALSE,0,other,0,Not fleeing,0,FALSE,0
2578,gun,1,46,M,White,1,0,0,0,0,0,Jupiter,FL,FALSE,0,attack,1,Car,1,FALSE,0
2574,knife,1,51,M,Black,0,1,0,0,0,0,Philadelphia,PA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2576,gun,1,37,M,White,1,0,0,0,0,0,West Allis,WI,FALSE,0,attack,1,Foot,1,FALSE,0
2580,gun,1,41,M,Black,0,1,0,0,0,0,Columbia,MO,FALSE,0,attack,1,Other,1,FALSE,0
2579,gun,1,41,M,Hispanic,0,0,1,0,0,0,Kingman,AZ,FALSE,0,attack,1,Car,1,FALSE,0
2715,gun,1,48,M,White,1,0,0,0,0,0,Pulaski,VA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2581,gun,1,27,F,Black,0,1,0,0,0,0,Phoenix,AZ,FALSE,0,other,0,Not fleeing,0,FALSE,0
2582,gun,1,29,M,Black,0,1,0,0,0,0,Richmond,VA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2583,gun,1,47,M,White,1,0,0,0,0,0,Johnson City,TN,TRUE,1,attack,1,Other,1,FALSE,0
2585,knife,1,34,M,Hispanic,0,0,1,0,0,0,Del Mar,CA,TRUE,1,attack,1,Foot,1,FALSE,0
2589,crossbow,1,48,M,White,1,0,0,0,0,0,Wewoka,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2586,gun,1,41,F,White,1,0,0,0,0,0,Washington,DC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2587,knife,1,25,M,Black,0,1,0,0,0,0,Tempe,AZ,FALSE,0,other,0,Other,1,FALSE,0
2588,gun,1,24,M,Hispanic,0,0,1,0,0,0,Tustin,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2591,gun,1,38,M,White,1,0,0,0,0,0,Three Forks,MT,FALSE,0,attack,1,Car,1,FALSE,0
2590,unknown,1,28,M,White,1,0,0,0,0,0,Arlington,VA,FALSE,0,attack,1,Car,1,FALSE,0
2592,fireworks,1,47,M,White,1,0,0,0,0,0,Lower Mount Bethel,PA,TRUE,1,other,0,Not fleeing,0,FALSE,0
2593,gun,1,65,M,White,1,0,0,0,0,0,Belgrade,ME,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2599,toy weapon,1,58,M,White,1,0,0,0,0,0,Pleasanton,CA,TRUE,1,attack,1,Not fleeing,0,TRUE,1
2594,gun,1,33,M,Black,0,1,0,0,0,0,Appleton,WI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2595,gun,1,43,M,White,1,0,0,0,0,0,Allentown,PA,FALSE,0,attack,1,Car,1,FALSE,0
2596,unarmed,0,24,M,Black,0,1,0,0,0,0,Converse,LA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2598,unarmed,0,37,M,Hispanic,0,0,1,0,0,0,Orlando,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2600,knife,1,31,M,White,1,0,0,0,0,0,Mountain Home,ID,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2602,gun,1,65,M,White,1,0,0,0,0,0,Pahrump,NV,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2603,gun,1,59,M,White,1,0,0,0,0,0,San Francisco,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2605,gun,1,74,M,White,1,0,0,0,0,0,Knoxville,TN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2601,gun,1,21,M,Hispanic,0,0,1,0,0,0,Glendale,AZ,FALSE,0,attack,1,Other,1,FALSE,0
2604,unarmed,0,24,M,White,1,0,0,0,0,0,Canton,OH,TRUE,1,attack,1,Not fleeing,0,TRUE,1
2606,gun,1,37.1179309,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2618,gun,1,23,M,White,1,0,0,0,0,0,Fairbanks,AK,FALSE,0,attack,1,Car,1,FALSE,0
2614,unarmed,0,59,M,Hispanic,0,0,1,0,0,0,San Rafael,NM,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
2615,gun,1,33,M,White,1,0,0,0,0,0,St. Louis,MO,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2616,toy weapon,1,34,M,White,1,0,0,0,0,0,Tucson,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2612,unknown,1,30,M,White,1,0,0,0,0,0,Oneida,TN,FALSE,0,other,0,Car,1,FALSE,0
2610,gun,1,22,M,Black,0,1,0,0,0,0,Cary,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2607,gun,1,37,M,White,1,0,0,0,0,0,Arundel,ME,FALSE,0,other,0,Not fleeing,0,FALSE,0
2609,unknown,1,20,M,Hispanic,0,0,1,0,0,0,Vacaville,CA,FALSE,0,attack,1,Car,1,TRUE,1
2631,gun,1,18,M,Hispanic,0,0,1,0,0,0,Salt Lake City,UT,FALSE,0,attack,1,Car,1,FALSE,0
2620,unknown,1,24,M,White,1,0,0,0,0,0,Hesperia,CA,FALSE,0,attack,1,Other,1,FALSE,0
2621,gun,1,17,M,White,1,0,0,0,0,0,Centennial,CO,FALSE,0,other,0,Other,1,FALSE,0
2633,gun,1,27,M,Hispanic,0,0,1,0,0,0,Las Vegas,NV,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2623,unknown,1,51,M,White,1,0,0,0,0,0,Yulee,FL,FALSE,0,attack,1,Car,1,FALSE,0
2624,gun,1,29,M,Black,0,1,0,0,0,0,Abbeville,AL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2626,unarmed,0,34,M,Black,0,1,0,0,0,0,Petal,MS,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2627,gun,1,18,M,Asian,0,0,0,1,0,0,Tulsa,OK,FALSE,0,attack,1,Foot,1,FALSE,0
2628,gun,1,17,M,Black,0,1,0,0,0,0,Chicago,IL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2634,gun,1,55,M,Hispanic,0,0,1,0,0,0,Laredo,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2625,gun,1,44,M,White,1,0,0,0,0,0,Avondale,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2622,gun,1,27,M,White,1,0,0,0,0,0,Callahan,FL,FALSE,0,attack,1,Other,1,FALSE,0
2636,gun,1,66,M,White,1,0,0,0,0,0,Campo,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2632,gun,1,45,M,White,1,0,0,0,0,0,Bardstown,KY,FALSE,0,attack,1,Car,1,FALSE,0
2635,gun,1,47,M,Black,0,1,0,0,0,0,Miami,FL,FALSE,0,other,0,Other,1,FALSE,0
2637,gun,1,34,M,White,1,0,0,0,0,0,Lakes Wales,FL,FALSE,0,attack,1,Other,1,FALSE,0
2638,gun,1,37,M,Black,0,1,0,0,0,0,Gonzales County,TX,FALSE,0,other,0,Other,1,FALSE,0
2640,gun,1,54,M,White,1,0,0,0,0,0,Orrington,ME,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2639,gun,1,21,M,Hispanic,0,0,1,0,0,0,Fresno,CA,FALSE,0,attack,1,Other,1,TRUE,1
2642,gun,1,21,M,White,1,0,0,0,0,0,St. Louis,MO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2644,gun,1,35,M,White,1,0,0,0,0,0,Dundalk,MD,FALSE,0,attack,1,Not fleeing,0,TRUE,1
2645,gun,1,75,M,White,1,0,0,0,0,0,Hudson,NC,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2646,gun,1,33,F,White,1,0,0,0,0,0,Long Beach,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2647,gun,1,45,M,Hispanic,0,0,1,0,0,0,Bakersfield,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2649,gun,1,48,M,White,1,0,0,0,0,0,Loveland,CO,FALSE,0,attack,1,Other,1,FALSE,0
2650,gun,1,58,M,White,1,0,0,0,0,0,Roland,OK,TRUE,1,attack,1,Not fleeing,0,FALSE,0
2648,unarmed,0,30,M,Black,0,1,0,0,0,0,Philadelphia,PA,FALSE,0,other,0,Foot,1,FALSE,0
2652,gun,1,44,M,Hispanic,0,0,1,0,0,0,Lyons,IL,FALSE,0,attack,1,Car,1,FALSE,0
2653,gun,1,82,M,White,1,0,0,0,0,0,Miami,FL,TRUE,1,attack,1,Other,1,FALSE,0
2651,knife,1,29,M,Black,0,1,0,0,0,0,Tulsa,OK,TRUE,1,other,0,Not fleeing,0,FALSE,0
2654,knife,1,25,M,Other,0,0,0,0,0,1,Auburn,WA,FALSE,0,other,0,Car,1,FALSE,0
2655,gun,1,53,M,White,1,0,0,0,0,0,North English,IA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2660,knife,1,60,M,White,1,0,0,0,0,0,Abilene,TX,TRUE,1,other,0,Not fleeing,0,FALSE,0
2661,unknown,1,19,M,Black,0,1,0,0,0,0,Milwaukee,WI,FALSE,0,other,0,Car,1,FALSE,0
2658,gun,1,63,M,Hispanic,0,0,1,0,0,0,Plano,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2659,gun,1,50,M,White,1,0,0,0,0,0,Trosper,KY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2663,gun,1,35,M,White,1,0,0,0,0,0,Cade,LA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2656,knife,1,45,M,Hispanic,0,0,1,0,0,0,Selma,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2657,gun,1,24,M,White,1,0,0,0,0,0,Jerseyville,IL,FALSE,0,attack,1,Foot,1,FALSE,0
2662,gun,1,36,M,White,1,0,0,0,0,0,Hampton,NH,FALSE,0,other,0,Not fleeing,0,FALSE,0
2664,gun,1,35,M,Black,0,1,0,0,0,0,Baton Rouge,LA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2665,gun,1,33,M,Black,0,1,0,0,0,0,St Louis,MO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2667,gun,1,66,M,White,1,0,0,0,0,0,Alexandria,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2668,knife,1,54,M,White,1,0,0,0,0,0,Somerville,TN,TRUE,1,other,0,Not fleeing,0,FALSE,0
2666,pen,1,20,M,Asian,0,0,0,1,0,0,Burien,WA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2671,gun,1,40,M,White,1,0,0,0,0,0,Newton,NH,FALSE,0,undetermined,0,Car,1,FALSE,0
2669,gun,1,41,M,White,1,0,0,0,0,0,Water Valley,MS,FALSE,0,attack,1,Car,1,FALSE,0
2670,gun,1,30,M,Hispanic,0,0,1,0,0,0,Rialto,CA,FALSE,0,other,0,Not fleeing,0,TRUE,1
2676,machete,1,32,M,Hispanic,0,0,1,0,0,0,Madera,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
2677,unarmed,0,24,F,White,1,0,0,0,0,0,Water Valley,MS,FALSE,0,other,0,Car,1,FALSE,0
2678,gun,1,37,M,White,1,0,0,0,0,0,Antioch,CA,FALSE,0,other,0,Foot,1,FALSE,0
2673,unknown,1,28,F,Hispanic,0,0,1,0,0,0,Montebello,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
2674,gun,1,48,M,White,1,0,0,0,0,0,Rapid City,SD,FALSE,0,attack,1,Not fleeing,0,FALSE,0
2672,knife,1,30,F,Black,0,1,0,0,0,0,Seattle,WA,TRUE,1,other,0,Not fleeing,0,FALSE,0
2675,gun,1,64,M,White,1,0,0,0,0,0,Waukesha,WI,TRUE,1,other,0,Not fleeing,0,FALSE,0
2680,gun,1,21,M,Native,0,0,0,0,1,0,Fairbanks,AK,TRUE,1,attack,1,Foot,1,FALSE,0
